year,id,agekdbrn,educ,racehisp
2004,1674,33,17,Black
2004,1675,38,14,Hispanic
2004,1676,32,12,White
2004,1677,25,20,Black
2004,1679,24,15,White
2004,1680,28,14,White
2004,1681,27,18,White
2004,1682,22,16,White
2004,1683,21,12,White
2004,1685,33,12,White
2004,1686,28,20,White
2004,1687,25,13,White
2004,1688,30,12,White
2004,1695,28,16,White
2004,1698,25,14,White
2004,1699,36,18,White
2004,1700,19,10,Hispanic
2004,1701,17,13,Black
2004,1703,26,15,White
2004,1705,30,16,White
2004,1706,25,12,White
2004,1707,18,11,White
2004,1710,18,12,Black
2004,1711,18,10,Black
2004,1712,22,12,White
2004,1713,23,12,White
2004,1714,21,11,Hispanic
2004,1715,22,11,Hispanic
2004,1716,30,15,White
2004,1717,25,12,Hispanic
2004,1719,25,14,Hispanic
2004,1720,20,15,White
2004,1722,21,12,Hispanic
2004,1723,24,12,Hispanic
2004,1724,20,12,Hispanic
2004,1725,24,11,Hispanic
2004,1726,19,9,Hispanic
2004,1727,19,12,White
2004,1728,19,14,White
2004,1729,22,14,White
2004,1733,19,8,Hispanic
2004,1734,21,12,Hispanic
2004,1738,25,12,Hispanic
2004,1740,21,12,Hispanic
2004,1742,23,12,White
2004,1744,27,18,White
2004,1745,23,17,White
2004,1746,22,15,White
2004,1747,18,13,Black
2004,1748,20,12,Black
2004,1749,32,19,White
2004,1750,30,17,White
2004,1751,20,14,White
2004,1752,21,17,White
2004,1753,25,11,Other
2004,1755,20,9,Black
2004,1756,23,12,White
2004,1758,23,12,White
2004,1759,19,8,White
2004,1760,20,12,White
2004,1761,23,16,White
2004,1762,25,12,White
2004,1764,27,12,White
2004,1765,19,12,White
2004,1766,26,16,White
2004,1767,31,14,White
2004,1768,26,14,White
2004,1770,20,12,White
2004,1774,22,16,White
2004,1777,19,9,Black
2004,1778,21,14,White
2004,1780,39,18,Black
2004,1781,27,16,White
2004,1783,21,13,White
2004,1784,19,10,White
2004,1785,33,16,White
2004,1786,21,10,White
2004,1787,19,11,Black
2004,1788,21,12,White
2004,1789,19,16,White
2004,1790,27,13,White
2004,1793,27,16,White
2004,1795,25,15,White
2004,1799,17,12,Black
2004,1800,18,12,Black
2004,1801,31,13,Black
2004,1802,26,14,Black
2004,1804,27,12,Black
2004,1805,23,14,Black
2004,1806,30,12,White
2004,1807,22,14,White
2004,1808,20,15,White
2004,1809,18,11,White
2004,1810,20,11,White
2004,1812,19,12,White
2004,1813,19,12,White
2004,1815,19,14,White
2004,1816,16,19,White
2004,1817,19,12,White
2004,1818,26,14,White
2004,1819,27,16,White
2004,1820,24,15,White
2004,1821,20,12,White
2004,1822,34,13,White
2004,1823,28,18,White
2004,1824,19,12,White
2004,1825,24,12,White
2004,1826,27,14,White
2004,1827,25,12,White
2004,1828,17,11,White
2004,1829,20,13,White
2004,1830,25,17,White
2004,1831,27,17,White
2004,1836,20,16,White
2004,1837,17,13,White
2004,1838,32,12,White
2004,1839,26,14,White
2004,1840,30,16,White
2004,1842,23,15,White
2004,1843,24,14,White
2004,1844,21,12,White
2004,1845,24,15,White
2004,1846,20,13,White
2004,1848,39,20,White
2004,1849,21,12,White
2004,1850,18,11,Hispanic
2004,1851,25,14,White
2004,1853,16,12,Hispanic
2004,1854,34,12,White
2004,1857,23,15,White
2004,1858,24,16,White
2004,1859,19,12,White
2004,1861,27,15,White
2004,1865,31,16,White
2004,1866,28,18,White
2004,1868,24,18,White
2004,1871,22,14,White
2004,1872,25,12,White
2004,1873,27,13,White
2004,1875,28,13,White
2004,1876,30,15,Hispanic
2004,1877,22,15,White
2004,1878,30,20,Other
2004,1881,26,19,White
2004,1882,24,12,White
2004,1884,25,12,White
2004,1885,30,14,White
2004,1886,39,18,White
2004,1887,22,12,White
2004,1888,20,14,White
2004,1889,20,12,White
2004,1893,32,13,White
2004,1894,18,20,White
2004,1897,19,14,White
2004,1898,25,12,White
2004,1899,22,12,White
2004,1900,23,12,White
2004,1902,30,18,Hispanic
2004,1903,25,14,White
2004,1906,24,17,White
2004,1911,23,12,White
2004,1912,23,15,White
2004,1914,20,16,White
2004,1916,32,16,White
2004,1917,27,14,White
2004,1918,24,16,White
2004,1920,25,12,White
2004,1921,18,13,White
2004,1922,26,14,White
2004,1923,26,20,White
2004,1924,22,12,White
2004,1925,23,12,Hispanic
2004,1927,19,17,White
2004,1930,27,16,White
2004,1931,24,14,White
2004,1934,31,13,Black
2004,1935,21,12,Black
2004,1936,24,13,White
2004,1937,20,18,White
2004,1938,27,12,Hispanic
2004,1939,18,11,Hispanic
2004,1940,19,12,Hispanic
2004,1941,22,9,Hispanic
2004,1942,27,12,White
2004,1945,17,12,Hispanic
2004,1948,18,11,White
2004,1949,21,13,White
2004,1950,23,16,Hispanic
2004,1951,35,12,White
2004,1953,22,12,White
2004,1954,24,14,Hispanic
2004,1955,21,10,White
2004,1956,25,14,White
2004,1958,20,14,White
2004,1959,19,13,White
2004,1960,16,11,White
2004,1962,31,10,White
2004,1964,27,14,White
2004,1965,28,13,White
2004,1967,26,13,Other
2004,1968,29,13,Other
2004,1969,34,16,Other
2004,1970,16,11,Other
2004,1973,27,13,Hispanic
2004,1974,25,17,Hispanic
2004,1975,19,10,Other
2004,1976,22,12,Other
2004,1977,18,12,Other
2004,1979,28,16,Other
2004,1980,27,15,Hispanic
2004,1981,23,12,Other
2004,1982,26,14,White
2004,1983,18,14,White
2004,1984,36,14,White
2004,1986,27,12,White
2004,1989,34,12,White
2004,1990,25,12,White
2004,1991,27,16,White
2004,1992,28,16,Other
2004,1993,24,16,White
2004,1994,20,12,White
2004,1996,24,15,White
2004,1997,36,16,White
2004,1998,24,13,White
2004,2000,34,16,White
2004,2001,19,12,White
2004,2002,22,13,White
2004,2005,21,20,White
2004,2006,28,16,White
2004,2007,37,20,White
2004,2008,21,12,White
2004,2010,22,12,White
2004,2011,17,8,White
2004,2012,26,17,White
2004,2013,26,12,White
2004,2014,18,12,White
2004,2017,21,18,White
2004,2018,34,16,White
2004,2020,18,15,White
2004,2021,26,19,White
2004,2022,27,12,White
2004,2023,36,15,White
2004,2025,27,20,White
2004,2026,30,14,White
2004,2027,20,12,White
2004,2028,18,12,White
2004,2030,29,14,White
2004,2032,19,12,White
2004,2033,32,16,White
2004,2034,31,19,White
2004,2035,31,20,White
2004,2036,20,13,White
2004,2038,21,17,White
2004,2039,36,13,White
2004,2041,23,16,White
2004,2051,22,12,White
2004,2055,21,12,White
2004,2057,18,13,White
2004,2061,24,14,White
2004,2062,27,12,White
2004,2063,19,10,White
2004,2064,26,14,White
2004,2065,29,12,White
2004,2066,23,20,White
2004,2068,23,18,White
2004,2069,23,14,White
2004,2070,20,12,White
2004,2072,25,12,White
2004,2073,31,12,White
2004,2074,25,12,White
2004,2075,25,11,White
2004,2077,18,14,White
2004,2080,47,15,White
2004,2081,32,13,Other
2004,2082,38,11,White
2004,2085,24,14,White
2004,2086,21,14,White
2004,2087,26,14,White
2004,2088,22,12,White
2004,2090,24,16,White
2004,2091,24,13,White
2004,2095,24,14,White
2004,2096,31,14,White
2004,2098,18,12,White
2004,2099,22,19,White
2004,2100,25,10,White
2004,2101,23,15,White
2004,2102,25,12,White
2004,2103,21,12,Hispanic
2004,2104,27,16,White
2004,2105,30,12,White
2004,2107,23,14,White
2004,2108,20,8,White
2004,2109,26,12,White
2004,2110,21,12,White
2004,2111,20,12,White
2004,2113,25,15,White
2004,2114,18,13,White
2004,2115,20,12,White
2004,2116,19,8,White
2004,2117,20,13,White
2004,2118,25,12,White
2004,2119,21,12,White
2004,2120,25,12,White
2004,2121,19,12,White
2004,2123,32,19,White
2004,2124,33,12,White
2004,2125,14,12,White
2004,2126,21,12,White
2004,2133,22,12,White
2004,2134,24,12,White
2004,2135,26,16,Black
2004,2136,30,14,White
2004,2137,25,16,White
2004,2139,19,12,White
2004,2140,28,18,White
2004,2141,24,13,White
2004,2142,19,18,White
2004,2143,22,13,White
2004,2145,26,13,White
2004,2146,21,13,Hispanic
2004,2147,19,10,White
2004,2149,21,10,White
2004,2150,20,16,White
2004,2152,22,13,White
2004,2153,19,13,White
2004,2155,28,12,White
2004,2156,20,12,White
2004,2157,25,10,White
2004,2158,22,12,White
2004,2159,17,11,White
2004,2160,17,12,White
2004,2161,20,14,White
2004,2162,28,13,White
2004,2163,18,12,White
2004,2164,29,12,White
2004,2165,16,10,White
2004,2166,19,12,White
2004,2167,19,11,Hispanic
2004,2169,19,12,White
2004,2170,19,12,White
2004,2171,18,8,White
2004,2172,19,8,White
2004,2173,20,13,White
2004,2174,20,15,White
2004,2175,29,11,White
2004,2176,14,10,Other
2004,2177,24,8,White
2004,2178,25,12,White
2004,2179,14,12,Other
2004,2180,21,12,White
2004,2181,27,8,White
2004,2183,20,16,White
2004,2184,22,12,White
2004,2185,21,12,White
2004,2186,23,13,White
2004,2187,19,13,White
2004,2188,22,13,White
2004,2190,15,9,White
2004,2191,24,13,White
2004,2192,40,13,White
2004,2194,16,12,White
2004,2195,38,12,White
2004,2196,16,12,White
2004,2197,34,16,White
2004,2198,21,12,White
2004,2200,17,10,White
2004,2201,23,13,White
2004,2202,27,17,White
2004,2203,18,9,White
2004,2204,24,16,White
2004,2205,17,8,White
2004,2207,18,8,White
2004,2209,27,16,White
2004,2210,16,9,White
2004,2211,26,16,White
2004,2212,35,13,White
2004,2213,19,11,White
2004,2214,21,11,White
2004,2215,25,12,White
2004,2216,18,12,White
2004,2217,16,13,White
2004,2218,21,17,White
2004,2219,18,12,White
2004,2220,28,9,White
2004,2221,22,9,White
2004,2222,19,12,White
2004,2223,24,12,White
2004,2224,22,12,White
2004,2225,20,12,White
2004,2226,21,12,White
2004,2228,18,12,White
2004,2229,19,10,White
2004,2232,17,14,White
2004,2233,24,16,White
2004,2234,29,12,White
2004,2235,19,11,White
2004,2236,28,12,White
2004,2237,21,11,White
2004,2238,41,14,White
2004,2239,17,12,White
2004,2240,25,12,White
2004,2241,23,8,White
2004,2242,19,13,White
2004,2243,39,14,White
2004,2244,19,14,White
2004,2245,26,11,White
2004,2246,16,10,Hispanic
2004,2247,31,12,White
2004,2248,26,19,White
2004,2249,25,12,White
2004,2252,18,20,White
2004,2254,26,12,White
2004,2256,19,12,White
2004,2257,21,12,White
2004,2259,31,15,White
2004,2260,24,15,White
2004,2262,18,11,White
2004,2264,43,14,White
2004,2265,22,12,White
2004,2266,17,12,White
2004,2267,32,9,White
2004,2268,17,10,White
2004,2269,27,15,White
2004,2270,21,13,White
2004,2271,21,14,White
2004,2272,20,12,White
2004,2273,27,16,White
2004,2274,30,12,White
2004,2275,32,12,White
2004,2277,20,18,White
2004,2279,19,12,White
2004,2280,24,12,White
2004,2281,17,16,White
2004,2282,23,16,White
2004,2284,33,14,White
2004,2285,21,12,White
2004,2287,35,16,White
2004,2288,24,11,White
2004,2289,17,10,White
2004,2290,29,14,Black
2004,2291,27,15,Hispanic
2004,2292,31,14,White
2004,2293,15,14,Black
2004,2294,24,9,White
2004,2296,25,13,White
2004,2297,23,14,White
2004,2298,23,10,White
2004,2300,23,12,White
2004,2301,20,12,White
2004,2302,28,18,White
2004,2303,30,17,White
2004,2304,25,14,White
2004,2305,19,13,White
2004,2306,31,19,White
2004,2307,28,14,White
2004,2308,21,11,White
2004,2309,19,16,White
2004,2310,26,16,White
2004,2312,34,12,White
2004,2313,16,9,White
2004,2314,20,12,White
2004,2315,24,12,Other
2004,2317,16,11,White
2004,2318,23,12,White
2004,2319,23,12,White
2004,2321,16,11,Black
2004,2322,30,12,White
2004,2323,23,8,White
2004,2324,30,19,White
2004,2325,17,18,White
2004,2326,22,16,White
2004,2327,31,12,White
2004,2328,27,13,White
2004,2329,27,12,White
2004,2330,29,16,White
2004,2331,26,14,White
2004,2332,22,12,White
2004,2334,27,14,White
2004,2335,28,14,White
2004,2336,18,14,White
2004,2337,20,13,White
2004,2338,19,14,White
2004,2339,26,16,White
2004,2340,23,8,White
2004,2341,21,16,White
2004,2342,25,12,White
2004,2343,25,12,White
2004,2344,25,20,White
2004,2345,22,12,White
2004,2346,21,12,White
2004,2348,27,17,White
2004,2351,20,11,White
2004,2352,21,11,White
2004,2353,22,12,White
2004,2355,20,8,White
2004,2357,19,11,White
2004,2358,17,8,White
2004,2359,18,8,White
2004,2360,28,16,White
2004,2362,23,14,White
2004,2364,30,12,White
2004,2365,19,12,White
2004,2366,36,16,White
2004,2367,33,20,White
2004,2368,33,16,White
2004,2369,38,16,White
2004,2371,23,16,Hispanic
2004,2372,23,18,White
2004,2373,23,12,White
2004,2374,18,12,White
2004,2375,28,16,White
2004,2376,30,15,White
2004,2377,25,14,White
2004,2378,17,14,Black
2004,2379,29,12,White
2004,2380,20,13,White
2004,2381,24,16,White
2004,2382,19,13,White
2004,2383,26,15,Black
2004,2384,18,11,White
2004,2385,24,12,White
2004,2386,20,12,White
2004,2387,19,12,White
2004,2388,25,9,White
2004,2389,22,14,White
2004,2390,20,12,White
2004,2391,26,12,White
2004,2392,26,12,White
2004,2395,26,13,White
2004,2396,27,12,White
2004,2397,21,13,White
2004,2398,22,16,White
2004,2399,18,12,Black
2004,2400,20,13,Black
2004,2404,21,12,Black
2004,2405,31,13,Black
2004,2406,17,12,Black
2004,2407,23,16,White
2004,2409,26,16,White
2004,2410,29,9,White
2004,2411,31,14,White
2004,2412,28,13,White
2004,2413,18,8,White
2004,2415,22,13,White
2004,2417,19,12,Black
2004,2418,19,14,Black
2004,2419,18,14,Black
2004,2420,22,10,Black
2004,2422,19,8,White
2004,2423,21,14,White
2004,2424,27,12,White
2004,2425,17,14,White
2004,2426,37,11,White
2004,2427,25,15,White
2004,2428,22,14,White
2004,2429,21,15,White
2004,2430,19,16,White
2004,2431,12,12,Black
2004,2432,18,15,White
2004,2434,30,11,Black
2004,2435,21,15,Black
2004,2436,18,14,Black
2004,2437,29,13,Black
2004,2438,17,10,Black
2004,2439,23,14,Black
2004,2440,20,12,White
2004,2442,20,12,Black
2004,2443,20,20,Black
2004,2445,22,12,Black
2004,2446,24,15,Black
2004,2447,26,16,White
2004,2448,20,16,White
2004,2449,20,10,Black
2004,2451,19,9,White
2004,2452,17,13,Black
2004,2454,25,18,White
2004,2455,27,16,White
2004,2457,25,14,Black
2004,2458,15,11,Black
2004,2459,28,12,Black
2004,2460,16,10,Black
2004,2461,16,19,Black
2004,2462,26,17,White
2004,2463,30,20,White
2004,2464,29,12,White
2004,2465,20,12,White
2004,2467,28,14,White
2004,2468,25,16,White
2004,2469,25,16,Hispanic
2004,2470,21,14,White
2004,2471,28,12,White
2004,2472,18,11,White
2004,2473,21,10,White
2004,2474,29,16,White
2004,2475,18,8,Hispanic
2004,2476,20,14,White
2004,2477,16,10,Black
2004,2478,46,12,Black
2004,2479,18,11,Black
2004,2482,19,13,White
2004,2483,20,12,Black
2004,2484,21,12,White
2004,2485,24,16,White
2004,2487,21,13,White
2004,2488,26,10,White
2004,2489,19,9,White
2004,2490,21,15,White
2004,2491,18,9,White
2004,2492,20,11,White
2004,2493,21,9,White
2004,2494,20,12,Black
2004,2495,16,14,Black
2004,2496,20,13,Black
2004,2497,28,14,White
2004,2498,21,12,Black
2004,2499,21,12,Black
2004,2500,33,12,Black
2004,2501,27,12,Black
2004,2502,17,12,Black
2004,2504,19,11,White
2004,2505,21,12,White
2004,2507,20,12,Other
2004,2508,21,13,White
2004,2509,16,19,White
2004,2510,27,13,White
2004,2511,19,14,White
2004,2512,19,16,White
2004,2513,18,11,White
2004,2514,16,12,White
2004,2515,21,9,White
2004,2516,21,14,White
2004,2518,20,12,White
2004,2519,20,12,White
2004,2520,19,13,White
2004,2521,21,12,Other
2004,2522,21,13,White
2004,2523,23,15,White
2004,2524,21,14,White
2004,2526,20,12,White
2004,2528,29,15,White
2004,2531,24,12,White
2004,2532,21,12,White
2004,2533,22,13,White
2004,2535,22,16,White
2004,2537,17,12,White
2004,2538,27,12,White
2004,2540,18,10,White
2004,2541,23,15,Black
2004,2542,27,12,White
2004,2543,21,11,Black
2004,2545,20,15,White
2004,2546,20,15,White
2004,2547,22,12,White
2004,2548,19,12,White
2004,2549,28,14,White
2004,2550,23,11,White
2004,2551,20,12,White
2004,2552,21,12,White
2004,2553,19,12,White
2004,2554,20,12,White
2004,2555,23,12,White
2004,2556,18,14,White
2004,2558,18,12,White
2004,2559,24,16,White
2004,2560,14,8,Hispanic
2004,2561,17,11,White
2004,2562,21,12,White
2004,2563,31,10,Black
2004,2564,20,12,White
2004,2565,21,11,White
2004,2566,15,8,White
2004,2567,23,12,Black
2004,2569,20,12,White
2004,2570,19,13,White
2004,2571,21,12,Black
2004,2573,23,14,Black
2004,2574,20,18,White
2004,2575,22,12,Hispanic
2004,2576,27,18,White
2004,2577,20,12,Black
2004,2579,19,8,White
2004,2580,24,14,White
2004,2581,39,8,White
2004,2582,23,11,White
2004,2585,19,12,White
2004,2586,22,12,White
2004,2587,27,16,White
2004,2588,30,15,White
2004,2589,25,14,White
2004,2590,29,12,White
2004,2591,22,15,White
2004,2592,26,17,White
2004,2594,33,16,White
2004,2596,20,9,White
2004,2597,19,14,White
2004,2600,19,13,White
2004,2602,23,11,White
2004,2603,21,14,White
2004,2605,18,14,White
2004,2608,20,15,White
2004,2610,21,14,White
2004,2611,27,14,White
2004,2613,23,14,White
2004,2616,27,13,White
2004,2619,22,12,White
2004,2620,20,13,White
2004,2621,21,10,White
2004,2622,28,13,White
2004,2623,21,13,White
2004,2624,18,12,White
2004,2626,20,13,White
2004,2627,26,12,White
2004,2629,21,12,White
2004,2630,22,12,Hispanic
2004,2633,24,14,Other
2004,2634,30,14,Black
2004,2635,20,12,Hispanic
2004,2637,21,16,Black
2004,2640,15,13,White
2004,2641,16,13,Hispanic
2004,2642,21,20,White
2004,2643,16,14,White
2004,2644,30,17,White
2004,2645,21,14,White
2004,2646,27,15,White
2004,2649,22,17,Hispanic
2004,2650,19,11,White
2004,2652,19,12,Hispanic
2004,2653,22,13,White
2004,2655,20,18,White
2004,2657,24,17,White
2004,2658,32,16,Hispanic
2004,2659,20,12,White
2004,2660,32,18,White
2004,2662,25,17,Hispanic
2004,2663,17,16,Hispanic
2004,2664,25,12,Hispanic
2004,2665,22,15,White
2004,2666,23,12,White
2004,2667,29,16,White
2004,2668,19,11,White
2004,2669,20,12,White
2004,2670,26,17,White
2004,2671,24,13,White
2004,2672,20,14,White
2004,2674,18,16,White
2004,2675,23,19,White
2004,2676,16,11,White
2004,2677,17,8,White
2004,2678,20,12,White
2004,2679,22,12,White
2004,2680,25,18,White
2004,2681,19,14,White
2004,2683,19,15,White
2004,2684,25,13,White
2004,2685,32,16,White
2004,2686,26,10,Other
2004,2687,24,13,Other
2004,2688,17,9,Other
2004,2689,17,12,White
2004,2690,23,12,White
2004,2691,22,12,Black
2004,2692,25,8,White
2004,2694,26,18,White
2004,2695,35,17,White
2004,2697,24,12,White
2004,2698,21,12,White
2004,2699,21,11,White
2004,2700,29,12,White
2004,2701,22,12,White
2004,2703,21,9,Hispanic
2004,2704,22,14,White
2004,2705,21,12,White
2004,2706,19,11,Hispanic
2004,2707,24,16,White
2004,2708,33,16,White
2004,2709,25,13,Hispanic
2004,2710,23,12,White
2004,2711,39,19,White
2004,2712,20,16,Hispanic
2004,2713,28,13,White
2004,2714,24,15,White
2004,2715,22,14,White
2004,2716,26,12,Hispanic
2004,2717,34,19,White
2004,2718,24,12,White
2004,2721,36,14,White
2004,2722,23,14,White
2004,2727,22,16,White
2004,2731,26,16,White
2004,2732,24,16,White
2004,2733,32,18,White
2004,2734,27,16,White
2004,2735,27,16,White
2004,2737,26,16,White
2004,2738,21,13,Black
2004,2739,24,12,Black
2004,2740,20,12,White
2004,2741,35,12,White
2004,2742,29,11,Hispanic
2004,2743,19,13,White
2004,2745,27,13,Black
2004,2747,18,12,White
2004,2748,30,17,White
2004,2749,24,12,White
